"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"ub-AP_Caenispirillum_salinarum_",2.15984465925769,1.65985480866692,1.95177945423246,1.88366006578823,2.20727155976734,1.7343581205959,2.17583524847319,2.21715904346839,1.2457393992605,1.42384049907208,1.77199259906987,2.11011965566361,2.1453163931472,2.29134341782058,2.69208231755263,1.69991634526007,2.68401363778563,2.07418360823675,2.13329964124116,2.15184275267023,1.43296492487419,5.20008428486377,1.97808149436293,2.12361220646144,2.29477950342789,2.2199433447362,1.82724026181416,2.35177323660383,2.67213825163487,2.18658000402322,4.32340560530959,2.23749169999394,2.29644761627835,2.1065910916929,2.16557596213697,2.12720839717311,2.13437161014175,1.80671595378245,1.5989761941198,1.8926061199129,1.8976674117569,1.41142447665683,3.20458748177645,2.17677126207681,1.90059668837019,1.99579064942044,2.15674034454927,1.96488810008298,2.67516793567395,1.61862645677303,2.49650343506518,1.70875225167649,2.48895526553595,2.37080666919645,1.99159979286976,2.27633327613194,1.44738512979242,1.88869693355634,2.18677192114942,2.06029896960689,2.45394808285199,2.02584393510179,1.8226224401934,2.36118370656505,2.6834972059058,2.21344196292704,1.86795217633348,1.94859018291062,1.5863267982061,2.83321113058066,2.27448038776446,2.23549194708986,2.54618737704461,4.38666129695302,1.88982988818096,2.05731668798677
"ub-AP_Caulobacter_henricii_",1.55940667922465,1.29799093968728,1.2452312614897,1.52161996827489,1.50297764768237,1.45154495431968,1.5960324646914,1.79322165589986,1.90245174156687,1.83680084884704,1.62695991752248,1.44181548764164,1.43356975782132,1.06931432159424,2.44807625939891,1.53417258508871,1.77878506385687,1.63813428030073,1.53688060808342,1.64172953676171,1.67329982784544,4.49353569046776,1.34443307006132,1.93075640351683,1.61802650958814,1.53697690635168,1.45208780346493,1.65363444937519,1.48332894645377,1.65046330276935,2.60596556610651,1.45451962420285,1.75664313852097,1.27593670967242,1.62043711404131,1.42453644040753,1.39900929486685,1.46443630409589,1.49090210134479,1.4593789174577,1.59571363463948,1.33116538832459,1.46616033074136,1.50392268857813,1.69712424039048,1.41769794567684,1.27819965663755,1.85441586570582,1.69917194646557,1.6390851236688,1.64084635115886,1.64952748094844,1.62637786335758,1.55970294277428,1.67026134349016,2.2950648057965,1.37148803451003,1.72554270667023,1.75696608200711,1.45423042876867,1.67383125686439,1.56441276163289,1.55098434057774,1.60278299340977,1.48879688612815,1.47009623941124,1.49111602096906,1.50993006908774,1.44613512933686,1.48991792293706,1.25091443109244,1.77179520718682,1.73205238902559,1.17461303221782,1.60752914065687,1.73346672494859
"ub-AP_Erythrobacter_sp_",2.11594424156159,1.58631181861858,1.62568518903183,1.77059489237822,2.21899684595848,2.61967016116434,2.43815637153502,1.99698065482305,1.91279022655471,1.7389874363889,2.45704959480106,1.72043499706201,2.07381796806375,1.26778788254573,2.61694444946641,2.65113685473142,2.40725417337988,2.15915395958174,2.2723210056747,1.67500284957274,1.58235517518488,4.37234454314944,1.63248606235045,1.85012867666706,1.93491444770591,2.03430111272843,1.61508023934555,1.98725149218269,2.2673059797334,2.31093755961256,4.94887437401906,1.95094577163606,2.00397074921546,1.70564680561628,1.74261626051091,1.91034471508362,1.84863218928762,2.07600178167697,1.78408260726276,2.00711776375686,1.90225924041151,1.90067852537445,1.71501841607912,2.09899914010239,2.16829694501418,1.73312714735423,2.32044096303625,1.94035588665781,2.07226935846664,1.71944541017165,2.32141874824086,1.50044313228515,2.45969579237587,2.01168290232532,2.58459907964089,2.85021859477608,1.72701285063002,2.51154339607123,2.13362778383958,2.00201767688017,2.24463866487056,2.60862924484846,1.8665729333132,2.23547012071352,2.18375144278077,1.7383641719347,1.85609297734032,1.84712734412782,1.84434017057289,1.82792173263918,1.43571839068637,2.58859046239423,2.33281310708291,3.18330051454247,1.92421229423679,2.05418319021962
"ub-AP_Insolitispirillum_peregrinum_",2.15984465925769,1.65985480866692,1.95177945423246,1.88366006578823,2.20727155976734,1.7343581205959,2.17583524847319,2.21715904346839,1.2457393992605,1.42384049907208,1.77199259906987,2.11011965566361,2.1453163931472,2.29134341782058,2.69208231755263,1.69991634526007,2.68401363778563,2.07418360823675,2.13329964124116,2.15184275267023,1.43296492487419,5.20008428486377,1.97808149436293,2.12361220646144,2.29477950342789,2.2199433447362,1.82724026181416,2.35177323660383,2.67213825163487,2.18658000402322,4.32340560530959,2.23749169999394,2.29644761627835,2.1065910916929,2.16557596213697,2.12720839717311,2.13437161014175,1.80671595378245,1.5989761941198,1.8926061199129,1.8976674117569,1.41142447665683,3.20458748177645,2.17677126207681,1.90059668837019,1.99579064942044,2.15674034454927,1.96488810008298,2.67516793567395,1.61862645677303,2.49650343506518,1.70875225167649,2.48895526553595,2.37080666919645,1.99159979286976,2.27633327613194,1.44738512979242,1.88869693355634,2.18677192114942,2.06029896960689,2.45394808285199,2.02584393510179,1.8226224401934,2.36118370656505,2.6834972059058,2.21344196292704,1.86795217633348,1.94859018291062,1.5863267982061,2.83321113058066,2.27448038776446,2.23549194708986,2.54618737704461,4.38666129695302,1.88982988818096,2.05731668798677
"ub-AP_Kordiimonas_lacus_",1.93037663663053,1.52652647939619,1.55319929523797,1.80246010375164,2.0135110398206,2.30786618775201,2.38128364089256,2.2063366749228,2.10351291673013,2.12562258154503,2.09082765236161,1.74018489617017,1.94940878510199,1.28320580608449,2.76735857357039,2.59272644340229,2.01181149093383,2.02388058066122,2.20587274444144,1.90117406637811,1.6641226939177,4.15724079906405,1.57574925198221,1.99875719843743,1.90849796036111,1.98834211753474,1.58638369798393,2.01072177619442,2.25031770723314,2.12171420881713,5.05482196859493,1.9128008935907,1.90884717814043,1.53481473339982,1.75204773507096,1.78114823423013,1.75394256981093,1.92134697244963,1.68803740037646,1.98272733201607,1.91982571911664,1.79801372889308,1.65605516460385,1.98717008722202,2.04414095238984,1.68123462633521,2.11583672094466,1.9557417050951,2.16037968394634,1.63109957900936,2.08656694130792,1.58680393363278,2.47513151889613,1.8414256380535,2.35384260489232,2.88232392336023,1.67670786585346,2.48969933569359,1.88718502947017,1.83556368028099,2.01506720542579,2.22790366701018,1.75159248023661,2.16671409862951,1.91732983770099,1.61492124658546,1.73601428641125,1.75463937230914,1.80543909298914,1.81908541111557,1.45448420295502,2.59470152853166,2.10932531616447,1.92678815005878,1.81925948655746,2.04299852621334
"ub-AP_Nitrospirillum_amazonense_",2.56828161054622,2.48671517788465,2.27795980665364,2.33876787853012,2.6083152977995,3.46385188717765,2.56911747735167,2.36229935725044,2.52243338868198,2.06064090993713,1.93066748418235,2.52197933728673,2.58884780001547,3.2496224017671,2.55214690592321,2.61946482181089,3.13748234440341,2.96787427026493,2.07161839614031,2.45030176950399,2.15439819137746,7.01219949019643,2.53029560091491,2.44839253548718,2.66517284150239,3.17783520486838,2.60988718265649,2.92373027829037,3.40063041154411,2.60268333322979,4.887520398716,2.30086108305386,2.5879515370495,1.89620685577217,2.56218514521035,2.15780873721303,2.40808629408897,2.16871245711314,1.89758754788231,2.2950540734293,2.47702231515402,2.14565361748629,3.41324985720076,2.51843893793573,2.63879959513252,2.12412286137225,2.85212631336927,2.56642218365247,2.30992295778281,2.31308392500679,3.21278138699859,2.87535426588238,2.79325447996065,3.14377083643264,2.97227941447959,3.1173769964587,2.13440936594375,2.20163028561548,3.3530268555667,2.253584415837,2.53717167088636,2.70538677782079,2.49648932316447,3.28376832626381,3.35720853097605,3.14763267303287,2.45373741172334,2.58703384445477,1.93602805442293,2.5704929447991,2.89839524149114,3.18172114062716,3.24061532483749,6.14770900477187,2.42782917941488,2.24260920631645
"ub-AP_Novosphingobium_barchaimii_",2.14245637578441,1.59167647471135,1.60858025033694,1.77078911085821,2.02339257627355,2.56211250032037,2.4711426624896,2.09153008549058,1.93514255010554,1.74699505707845,2.61549623659388,1.79894236415211,2.12679516830621,1.23677159381247,2.36559342510708,2.66849914217082,2.5212579291581,2.18993730908094,2.31831135035056,1.69318398877425,1.65080085676139,4.9411419486155,1.68588104812953,1.77676166761119,1.89037449104733,1.98140609719488,1.72292161582529,1.98126334495753,2.18047406781462,2.3320151963919,4.19542447241962,2.05507674131798,2.1552264236683,1.78824527459991,1.73156972961804,1.89170424736766,1.88686729805362,2.0977860490936,1.77212164807617,1.92423435654153,1.97657630886534,1.95546734726317,1.67531200110922,2.0557448084146,2.12369081388318,1.77034179467528,2.42159572308827,1.96489165595529,2.19102225951273,1.82046488155849,2.30810077618618,1.50625996790379,2.43897116138929,1.99963725289351,2.47714111290241,2.7677142604522,1.69460647530811,2.66036306629078,2.25026421073059,1.9406013366098,2.36062436031512,2.65588290001507,1.8600800665747,2.21358072688229,2.16495319840951,1.76925010138741,1.89144113112568,1.8314900442937,1.90706081252832,1.74405339918347,1.42645936981335,2.54649510431231,2.29655421008623,3.09942452553978,2.04195123853036,1.99492958349865
"ub-AP_Oceanibacterium_hippocampi_",1.74354362963466,1.61761841470991,1.31989560214432,1.68534562013651,1.76923977709678,1.68180002181445,1.87148380913696,1.44056964001541,1.52194038665499,1.53804847190895,1.40043453167759,1.55150481686471,1.48128235880425,1.29745032491809,1.98741865098514,1.59372532162943,1.81784996719464,1.90298326521275,1.75064838115205,1.7364746284008,1.82314949023666,3.35337557657349,1.64100940066222,1.84667274980202,1.60056156553109,1.89647138286927,1.59576949315693,1.69841105815053,1.87202800115987,1.76300489412528,3.06287927768767,1.50886998290177,1.76570710863691,1.28234920718197,1.6067538909998,1.58735139572324,1.69634169503041,1.6170562859177,1.5875791507454,1.50604675873667,1.59197751270213,1.30196780042708,1.92300920292624,1.62534492955429,1.67763758780779,1.54386797122341,1.7103606922408,1.77739817708625,1.58553083471849,1.52049531159589,2.01489996651027,1.36626940426977,1.77140476451425,1.6109459086803,1.98742146190986,2.15449241743229,1.59784769501131,1.73105086421845,1.80090201324776,1.59875577220186,1.9005931808061,1.98739463242193,1.54127524697074,1.86915089601042,1.56955204147993,1.61812398694431,1.34572980264685,1.648954656115,1.34924620702439,1.83072112449996,1.57969259684312,1.74487075531114,1.95776022881227,2.89422033810281,1.69446006320554,1.64914880849569
"ub-AP_Pacificimonas_flava_",2.12118271990494,1.59746733298643,1.62598333264194,1.91425200315072,2.27879268015795,2.67112334121996,2.567879981916,2.07629365835893,1.87730464918729,1.82544875941868,2.67288486691755,1.82587711777783,2.16058734396195,1.26598247258663,2.64649570366526,2.7706042048096,2.53697309944478,2.26756850163106,2.38233573512935,1.75047888031705,1.68512509582668,5.31564320973916,1.71133871795393,1.93021894846847,2.00828798178217,2.09856576677462,1.69095821433718,2.03073848155093,2.26795478082568,2.34176248293111,5.25273561087585,2.08995713160238,2.09506561667816,1.69250860032055,1.78044837180109,1.97822544201861,1.88654604093233,2.08681009838902,1.84476545184607,2.04711332786228,2.02224525450309,2.02143942985668,1.76237778904136,2.12649744867569,2.21076340441151,1.75481688148757,2.36935152624115,2.01083179029517,2.1769316797332,1.82460921654326,2.41015889304033,1.52730451709604,2.58709099259858,2.10104026854638,2.61765150413332,3.01938655509525,1.75168547214677,2.68467803436262,2.28351059459857,2.1219334295147,2.35026179413424,2.74990852604319,1.88287157981515,2.32975798636549,2.19288799782331,1.74768969107412,1.91989856547046,1.85571907741077,1.90367854702442,1.87534990083176,1.45309149773781,2.66444003766863,2.38547428251951,3.3043210414805,2.10478274357017,2.15864489714833
"ub-AP_Phaeospirillum_fulvum_",2.05569879088606,1.8941586822472,1.79781097520461,1.94957633636125,2.16811575751751,1.92265372153739,2.32788699061494,2.05217209906776,1.25606683178457,1.43918684768753,1.74835992338993,1.99538953246219,2.00924059776606,2.41685132012099,2.1044308205178,1.88882325733183,2.51547748915748,1.96538092121677,2.27993061713374,2.56116853353747,1.34032092757934,5.02022213144419,2.0859209139586,1.80736840290463,2.38230257736449,2.07759736082202,1.8842593754678,2.68157097841436,2.45592838863982,2.41206082478358,4.37627182184079,2.18107692107743,3.0599002928565,2.1217986721638,2.04775142758067,2.08753233654598,2.05626094500218,1.7860895036644,1.62240850440949,1.94187599267159,1.78084993005282,1.44617810633264,2.73477571915158,2.03032089499505,1.76975719738318,2.03748420057341,2.13855229563414,2.01161501380558,2.78651604021679,1.50924238510364,2.27480759538738,1.49446815890252,2.44232099867473,2.20489977291807,2.1188806046714,2.24646058848198,1.5388350498165,1.74029878159127,2.38474434617417,1.92659139957681,2.45074112754529,2.0860037921843,1.85463450233815,2.34147497037674,2.48287142690362,2.13457564992217,1.72671999948371,1.842447476912,1.62299120698008,2.75751254650643,2.56026800013825,2.09487340325085,2.62803492256182,4.17556681858854,2.03670162678626,2.05005832972064
"ub-AP_Rhodospirillum_centenum_",2.56828161054622,2.48671517788465,2.27795980665364,2.33876787853012,2.6083152977995,3.46385188717765,2.56911747735167,2.36229935725044,2.52243338868198,2.06064090993713,1.93066748418235,2.52197933728673,2.58884780001547,3.2496224017671,2.55214690592321,2.61946482181089,3.13748234440341,2.96787427026493,2.07161839614031,2.45030176950399,2.15439819137746,7.01219949019643,2.53029560091491,2.44839253548718,2.66517284150239,3.17783520486838,2.60988718265649,2.92373027829037,3.40063041154411,2.60268333322979,4.887520398716,2.30086108305386,2.5879515370495,1.89620685577217,2.56218514521035,2.15780873721303,2.40808629408897,2.16871245711314,1.89758754788231,2.2950540734293,2.47702231515402,2.14565361748629,3.41324985720076,2.51843893793573,2.63879959513252,2.12412286137225,2.85212631336927,2.56642218365247,2.30992295778281,2.31308392500679,3.21278138699859,2.87535426588238,2.79325447996065,3.14377083643264,2.97227941447959,3.1173769964587,2.13440936594375,2.20163028561548,3.3530268555667,2.253584415837,2.53717167088636,2.70538677782079,2.49648932316447,3.28376832626381,3.35720853097605,3.14763267303287,2.45373741172334,2.58703384445477,1.93602805442293,2.5704929447991,2.89839524149114,3.18172114062716,3.24061532483749,6.14770900477187,2.42782917941488,2.24260920631645
"ub-AP_Skermanella_stibiiresistens_",2.50053722564851,2.02300475407775,2.29915256013451,2.43885515187534,2.74209906270817,1.96602528075823,2.63946528225134,1.97033041155476,1.36884324143884,1.80142981597855,1.80092371139033,2.75296651266854,2.3248931520717,3.21627667696534,2.73231359711611,1.98260516563102,2.47442682235652,2.71936159484637,2.4732110026773,2.65996244029357,1.53609549154458,6.30288060141489,2.69445843937638,2.17711389850595,2.66750240125683,2.60559743165082,2.2808714886547,3.08383951345292,2.64344301756559,2.52965662620352,6.19742697144099,2.80496007777826,7.94555540501854,2.51554385436834,2.5024051694047,2.18792734526149,2.58807560480693,2.13167561972866,1.93016859051162,2.23437657157065,2.26553271326348,1.76547295435602,2.9288648971456,2.26104774577283,2.16981671423824,2.51670689171298,2.43999370544856,2.45212850590441,3.1174346409095,1.7688092820151,2.89429026788165,1.81449927073344,2.86580538071564,2.72586644337113,2.8800761780724,2.46459650082878,1.61078240261544,2.05854677818914,2.91477598453567,2.20303784719457,2.74264130111533,2.5495660270732,2.20324084942009,2.76158865125932,2.79175389702832,2.27761537264848,1.91227759492694,2.23703003806383,1.78436304080656,3.13172408463247,3.56501904403932,2.34238245048343,2.7910196935202,4.83164046235234,2.42467153492689,2.37126799802979
"ub-AP_Sphingomonas_taxi_",2.14135977742031,1.59752341836038,1.6261403933725,1.89219661967323,2.27921304311414,2.66630753841731,2.6427670829311,2.05510721361724,1.90031586042245,1.82358397144166,2.67355645011953,1.79752720521223,2.2251985811976,1.26689557416091,2.61719162473677,2.804213048369,2.59174529282257,2.25409578858619,2.38191057535,1.74949024429276,1.68585479942754,5.2742443182786,1.71230416426412,1.92894796612794,2.05416588906013,2.09828280859855,1.69189715775408,2.03029409680006,2.33868698856664,2.40701422570123,5.35449403307319,2.0781651765006,2.13384416061722,1.69159651489087,1.80822524038778,1.97889057876995,1.88582160972927,2.08711216856547,1.84390712253499,2.04757977954543,2.00981709980809,2.0095047367222,1.76080320235948,2.14450124380186,2.20965076768664,1.73811751929009,2.36769036088687,2.00349486311481,2.17534512019737,1.83662499744687,2.41816270957362,1.5024476243491,2.56312981040026,2.0833921759137,2.61859829857565,3.02005120219393,1.75180549639663,2.68435909565428,2.31004110070445,2.09247566789909,2.36401355826247,2.82695777172637,1.88183462608429,2.37793605001881,2.25292665903952,1.75841702577129,1.90773694015885,1.8508385370942,1.90500271164474,1.87117084599366,1.45368955267163,2.69327547605952,2.38638398383048,3.38162441953561,2.10323718122732,2.15779045908159
"ub-BA_Aliifodinibius_roseus_",1.37619162334856,1.16817144580189,1.27382062560779,1.21625118555559,1.29814000141723,1.24563433450938,1.36328946887948,1.23623417796527,1.6668922716861,1.65475193202579,1.22842914078412,1.33820967467223,1.4850965097607,1.12332890826322,1.01811108827719,1.15873919364609,1.34902658614094,1.24176942611475,1.31378322555595,1.45954940972978,1.11639426700942,1.13306376507605,1.38754467313187,1.43381034857272,1.23893258605463,1.19063619305676,1.36746925971502,1.36371670095198,1.52981602861795,1.47183534635361,1.28703833542567,1.54509855327109,1.2962739224885,2.15042778831936,1.21051512978771,1.23364677736455,1.25319261651985,1.31376091045606,1.14574434319632,1.2986429179387,1.29062501873118,1.14778501948163,1.33274301529564,1.28545202578261,1.45014617985089,1.24168094713013,1.33304931538691,1.41022050730611,1.40361141800251,1.34188293431993,1.39610213918297,1.34981040345297,1.4051118352843,1.6371836072347,1.24941110272061,1.20186180363386,1.27163713190313,1.12204161472293,1.38317631735855,1.33605324124095,1.37209006539167,1.4213353544471,1.28537393992499,1.49688857747368,1.23590910729294,1.23887107048531,1.81850637933222,1.49200480832559,1.7098883289443,1.18947284331605,1.21456697494217,1.16527269310955,1.39594163756627,1.22190102383598,1.3427096590913,1.49126303489132
"ub-DP_Archangium_gephyra_",2.85862569112398,2.39903282891211,3.17570697774693,4.04447062112226,3.43121242215338,6.94527836551168,3.93829319004149,2.9043136207877,3.46958194356954,3.04112451283115,2.91920142517821,3.78785787098818,3.67767106648583,8.00682781504572,2.10244061396182,3.92960956371901,5.06893918663118,3.29736492759548,4.66119050993621,5.26734498381899,1.93520669580542,2.20124077762417,2.90887982767493,3.22872083592747,4.12339750441456,2.74401746158446,4.23769754838883,3.79867191370603,5.19666480594524,4.96580950129215,6.3683583462864,3.64455947996406,2.23449331274295,3.52856720904854,3.00806737754233,3.24524450507645,4.92452300237956,2.47117907587134,3.33298356859548,3.34821560583335,4.68301392912085,2.348041640249,4.4353209515172,5.18045676938597,3.56500224312564,3.189911769949,3.3318619108893,3.18294435242416,4.55603534004177,2.4143198362749,3.9676202028049,3.93903397992608,6.03566523887712,3.78994531309126,3.49165440475841,4.1509736013612,2.73492734962578,3.56652293798837,3.37840362836953,4.46921344452117,4.318463601063,3.34749893302823,4.79644600140474,3.33228931786919,3.41167454989294,3.33271235653766,3.99427690772505,3.1470896613409,1.921840555931,2.73919676447142,3.075643707125,2.33556808198525,3.76838734767632,3.47596994283679,3.15644123497679,2.93201546669057
"ub-DP_Corallococcus_sp_",2.44407600213165,2.18999269643044,2.36857776335956,2.52483781452581,2.93982774196914,6.66996357405248,3.07256160565479,2.24730179274221,2.17567233415324,1.84646295175322,2.41582528552766,3.56921908294553,2.71394114187167,1.94835241975281,5.46288815094032,3.35237351405324,3.03924471752299,2.46823451626864,2.80265993488279,3.63094628626417,2.03137763120707,1.85139452263378,2.67377218920384,3.06529716703942,2.75610729834498,2.12134205659714,3.1324668968612,2.45955029074838,3.6184781950581,3.24041827317322,4.47254581117276,3.32247916245771,1.77468148169033,6.75233973138241,2.22618409141717,2.42153753635446,2.98261218046421,2.16131590320558,2.43970042731397,2.18440277367792,2.95860384830072,2.31738981608515,4.90333635460966,2.85151255700865,3.06692111866928,2.16307936709155,2.70721035504065,2.67088722315113,2.40227802924804,2.29602284931203,2.39993232682794,2.94888416949708,2.71644600785632,2.37575406654574,2.90438924876895,2.64165965019395,2.45909751662388,3.19218552132486,2.67239999476105,2.92538453822349,2.27725832592774,2.62578782955718,2.63324362172694,2.36277967945859,2.32743869741173,2.6595424943369,3.37833892218534,2.68131053648709,2.21208096931503,2.79195687775515,2.00358444166085,2.49563714615275,3.16093919015881,1.69322653589958,2.02266443237538,2.39100349177779
"ub-DP_Cystobacter_fuscus_",2.36857561788008,2.00156594663507,2.21987615717948,2.51742802816288,2.54758509879639,4.38116549627247,2.57149939750667,2.33741324636718,2.66843093189383,2.28830617355772,2.37105323579809,2.69652612299877,2.7931720124511,3.07183735075079,2.09520006047039,2.40431729336494,3.04888722697914,2.49923254926609,2.95658777814373,3.74175351455143,1.58890157083149,1.54323922235314,2.67943777066551,2.76080262338436,2.95335765480903,2.07300003001825,3.18140908770467,2.2740675384485,3.88995458400308,2.61351188382725,5.69998430282574,2.60421979067859,1.82631744293762,3.53338998656798,2.50954359271264,2.17649280426031,3.04078340880041,2.16197659074524,2.69386212956118,2.21301278414931,3.3229296976468,1.9644984122721,3.17502655015138,3.11677205662015,2.73749504400542,2.37964092646492,2.59457227359392,2.29801395734333,2.73202719307252,1.87563617572692,2.58782256522063,3.68217775322604,1.98888276754672,2.82975425535395,2.51596482968267,2.63511593890673,2.21687946408985,2.63431043388296,2.35243889388428,2.81453135280708,2.72430148472863,2.4621946728213,3.18435053604197,2.37407295642352,2.72674895080447,2.49072028146264,2.70594170134726,2.47924192414349,1.96806789905536,2.16626986172232,2.06045126058665,2.14995235301033,3.6701801855742,2.3540114807176,2.1072997025988,2.7700793141814
"ub-DP_Hyalangium_minutum_",2.52712712506776,2.24819255339854,2.24170497606324,2.70825196512284,2.79730124678642,5.28437976550691,2.81729817471861,2.76164621252367,3.35954310464791,2.0527443048549,2.42885570008768,3.46636790458283,2.9260760746212,2.32524419154537,5.65413272021878,3.87711746224826,2.80344923455745,2.28464277256878,2.47679187350373,2.81300790440014,2.04286729610736,1.63161971995116,2.21988728480232,3.05006501211587,2.89614623408812,2.27347273547232,3.55219906683925,3.13807773456726,3.32591562090547,3.38393492776249,5.428414152486,2.82943768562206,1.7283914163442,4.68912596629664,2.29719680765041,2.47814736619638,3.44914360918196,2.02075768870136,2.57058773834039,2.59226857347393,3.46084407913356,2.45950602740589,2.76295666618271,2.74481748597602,2.82704258926925,2.74878571929306,2.91153353626915,3.19593202513768,2.79999321621755,2.64478820770322,3.10630858783048,3.46279165455781,2.65429059807966,3.11297398881721,2.99287865974724,2.14907546238384,2.44343331289626,3.15311683363042,2.23082811825911,3.77534673911527,2.16775687062587,2.73511061366367,2.95209009181354,2.39089600665981,2.62921549040036,2.23919898339333,3.06231601834206,2.71348169053105,5.28391376920781,2.42602809418664,2.1964648086728,2.72308882619445,3.07187816977202,1.92568093789141,2.27996319340121,2.83722375302946
"ub-DP_Myxococcus_xanthus_",3.13012607040086,2.80938791098638,2.50232098316716,2.50888369954072,3.06917440122546,8.9301619984129,3.25215116355956,2.39875126390765,2.23324947179191,1.83187501856601,2.63128996816986,3.49891351641343,3.10668683492849,2.06475602911607,5.31319359055106,3.86237927448047,3.71395827074943,2.67928968450707,3.10990522308874,3.82628027697774,2.01506811873792,2.16278475446156,2.9950519686745,5.58036950374578,2.93810176540538,2.42472766877263,3.45011975283074,2.47830009923908,4.33765416238898,3.33813639272417,3.30028705827516,3.68358870589511,1.99682597231882,5.52891083645917,2.86783195192257,2.77179004769186,3.26667604937202,2.1977326163073,2.86285618750011,2.32426874347159,3.10734729307341,2.73879219538289,6.40993054180423,3.15478681119064,3.47593504334411,2.25742825329829,3.36929678497838,2.67714264114673,2.63910002898039,2.29535387000884,2.35424652428359,2.94416088651036,2.93069083355426,2.59565174595643,3.05569239355506,2.99436515960796,2.76930736103238,3.85482271740165,3.22905946657051,2.93032296912037,2.77551652126886,2.6505309858884,3.02808306219453,2.58923797655824,2.34303060482352,3.2258925892436,3.7552795395958,3.13262049078634,2.08887729215944,2.69975734279461,2.3503394577529,2.80867893418729,3.03772644576449,1.65690210890334,2.13660466443022,2.48342422356712
"ub-DP_Stigmatella_aurantiaca_",3.82966774786711,3.45914579988088,2.81682060607403,3.91660744308165,4.82900036925365,8.40554655901343,5.83084852800839,4.40885707892728,6.00566148265301,3.52242848063532,4.89327288100311,6.11705825275529,4.40131399444063,4.1866209952492,8.26978249025681,6.71344909874667,3.87896101108296,3.03589171425283,4.44386373206078,4.71740078735276,2.6144902133582,2.66369973998074,3.76684470237517,4.92809063101714,4.32579923821038,3.46256587085855,6.09451903216506,5.61742635782444,5.86463937582152,6.22519932381865,6.94086464194927,4.72222519124588,2.27832367852253,4.76134181090883,3.06893448084514,3.97932076980076,5.18748425916204,2.91385437565181,3.30001120551089,4.6682125123137,4.78597268832489,3.53872796178606,4.42531025846891,4.70792071261423,4.76472651375023,3.71987358536724,4.73438200657348,4.4679305426171,3.81536586009135,3.97243856454031,4.53661685131059,4.84939916661289,3.92930590273011,4.6158999244485,5.25612057310039,2.75534094274734,3.66489685799755,5.9486201424499,3.97057277229077,5.52110805021181,4.14161112791519,3.77006387407152,4.56530925387122,4.08303540935559,6.21838948953782,3.92664025872834,4.98600111174855,4.05911096183843,6.35207368365502,3.3565198228198,3.47123318340781,4.26328269698126,6.57623519971635,2.964863249001,3.28071769442195,13.3553028905246
"ub-FC_Arsenicibacter_rosenii_",1.50132093347283,1.36150506172048,1.36231201218108,1.30518179171643,1.37422722632273,1.17621124459049,1.34092124667226,1.20414781217365,1.62517657841458,1.41031831083107,1.27933764252125,1.38354075493849,1.51617081214976,1.20907822673144,1.01862063906556,1.27058617221847,1.51414696111391,1.39075120489923,1.35547164620496,1.39988832891716,1.2283519483354,1.09001189485545,1.45151158547717,1.51498648046087,1.34473752327479,1.18125417959187,1.43018273095999,1.40047089466436,1.43663892636633,1.730093583392,1.50117408532211,1.60837622059323,1.55438799240747,2.96845300391593,1.31651361998006,1.20668450304596,1.3675195067433,1.40510691296057,1.4610980002982,1.4802857300179,1.52912198329817,1.38456996132047,1.32706209154845,1.4080469857393,1.75500308240158,1.17964515355084,1.41213142227709,1.56606926235093,1.58898374708756,1.38573925346501,1.35235181522102,1.4619773115662,1.38119941731499,1.44233304997996,1.4581429074861,1.27026146739351,1.29213707403765,1.15611850804684,1.47502973803306,1.52447478876371,1.52853556031096,1.41904548256617,1.27703827909699,1.50250058869053,1.30045480293986,1.2769510424365,1.67873823315932,1.43005131338224,2.34781656974108,1.18734491537831,1.35012399108873,1.28740176961358,1.74518448702634,1.33324045819764,1.39362021319407,1.63891647691842
